labelKey	variant	fontFace	lineIndex	glyphIndex	glyph	baselineMapX	baselineMapY	rotationDegrees	fontScaleMapUnits
place.colon	CAPITAL	SERIF	0	1	O	-79.26051191489361	9.365021	0.0	4.7666335E-4
place.colon	CAPITAL	SERIF	0	2	L	-78.88388212765958	9.365021	0.0	4.7666335E-4
place.colon	CAPITAL	SERIF	0	3	O	-78.59560978723404	9.365021	0.0	4.7666335E-4
place.colon	CAPITAL	SERIF	0	4	N	-78.21898	9.365021	0.0	4.7666335E-4
place.caracas	DEFAULT	ITALIC	0	0	C	-66.76314884335267	11.098773216763377	0.0	4.965243E-4
place.caracas	DEFAULT	ITALIC	0	1	a	-66.36460229435662	11.098773216763377	0.0	4.965243E-4
place.caracas	DEFAULT	ITALIC	0	2	r	-66.06770095279977	11.098773216763377	0.0	4.965243E-4
place.caracas	DEFAULT	ITALIC	0	3	a	-65.85211577719427	11.098773216763377	0.0	4.965243E-4
place.caracas	DEFAULT	ITALIC	0	4	c	-65.55521443563741	11.098773216763377	0.0	4.965243E-4
place.caracas	DEFAULT	ITALIC	0	5	a	-65.38754771496754	11.098773216763377	0.0	4.965243E-4
place.caracas	DEFAULT	ITALIC	0	6	s	-65.09064637341069	11.098773216763377	0.0	4.965243E-4
place.caracas	CAPITAL	SERIF	0	0	C	-66.70814884335267	11.098773216763377	0.0	5.958292E-4
place.caracas	CAPITAL	SERIF	0	1	a	-66.11457466533112	11.098773216763377	0.0	5.958292E-4
place.caracas	CAPITAL	SERIF	0	2	r	-65.8071016957688	11.098773216763377	0.0	5.958292E-4
place.caracas	CAPITAL	SERIF	0	3	a	-65.559424798714	11.098773216763377	0.0	5.958292E-4
place.caracas	CAPITAL	SERIF	0	4	c	-65.25195182915168	11.098773216763377	0.0	5.958292E-4
place.caracas	CAPITAL	SERIF	0	5	a	-64.93711934297303	11.098773216763377	0.0	5.958292E-4
place.caracas	CAPITAL	SERIF	0	6	s	-64.6296463734107	11.098773216763377	0.0	5.958292E-4
place.cartagena	DEFAULT	ITALIC	0	0	C	-75.296339	10.401684	0.0	3.9721947E-4
place.cartagena	DEFAULT	ITALIC	0	1	a	-74.92697314634147	10.401684	0.0	3.9721947E-4
place.cartagena	DEFAULT	ITALIC	0	2	r	-74.63955851219512	10.401684	0.0	3.9721947E-4
place.cartagena	DEFAULT	ITALIC	0	3	t	-74.41770485365855	10.401684	0.0	3.9721947E-4
place.cartagena	DEFAULT	ITALIC	0	4	a	-74.24677802439025	10.401684	0.0	3.9721947E-4
place.cartagena	DEFAULT	ITALIC	0	5	g	-73.95936339024391	10.401684	0.0	3.9721947E-4
place.cartagena	DEFAULT	ITALIC	0	6	e	-73.71643656097562	10.401684	0.0	3.9721947E-4
place.cartagena	DEFAULT	ITALIC	0	7	n	-73.51682680487805	10.401684	0.0	3.9721947E-4
place.cartagena	DEFAULT	ITALIC	0	8	a	-73.20833900000001	10.401684	0.0	3.9721947E-4
place.cartagena	CAPITAL	SERIF	0	0	C	-75.25233899999999	10.401684	0.0	4.7666335E-4
place.cartagena	CAPITAL	SERIF	0	1	A	-74.93249433980581	10.401684	0.0	4.7666335E-4
place.cartagena	CAPITAL	SERIF	0	2	R	-74.62075841747573	10.401684	0.0	4.7666335E-4
place.cartagena	CAPITAL	SERIF	0	3	T	-74.29956230097088	10.401684	0.0	4.7666335E-4
place.cartagena	CAPITAL	SERIF	0	4	A	-73.99773705825243	10.401684	0.0	4.7666335E-4
place.cartagena	CAPITAL	SERIF	0	5	G	-73.68600113592233	10.401684	0.0	4.7666335E-4
place.cartagena	CAPITAL	SERIF	0	6	E	-73.35759725242718	10.401684	0.0	4.7666335E-4
place.cartagena	CAPITAL	SERIF	0	7	N	-73.10352346601942	10.401684	0.0	4.7666335E-4
place.cartagena	CAPITAL	SERIF	0	8	A	-72.746739	10.401684	0.0	4.7666335E-4
place.bogota	DEFAULT	ITALIC	0	0	B	-73.81029000000001	4.8962836083816885	0.0	3.7051408E-4
place.bogota	DEFAULT	ITALIC	0	1	o	-73.32216837175086	4.8962836083816885	0.0	3.7051408E-4
place.bogota	DEFAULT	ITALIC	0	2	g	-72.99789176557137	4.8962836083816885	0.0	3.7051408E-4
place.bogota	DEFAULT	ITALIC	0	3	o	-72.64374757724374	4.8962836083816885	0.0	3.7051408E-4
place.bogota	DEFAULT	ITALIC	0	4	t	-72.31947097106425	4.8962836083816885	0.0	3.7051408E-4
place.bogota	DEFAULT	ITALIC	0	5	a	-72.07029	4.8962836083816885	0.0	3.7051408E-4
place.bogota	CAPITAL	SERIF	0	0	B	-73.75529	4.8962836083816885	0.0	4.4461695E-4
place.bogota	CAPITAL	SERIF	0	1	O	-73.40629911161732	4.8962836083816885	0.0	4.4461695E-4
place.bogota	CAPITAL	SERIF	0	2	G	-72.95267041002279	4.8962836083816885	0.0	4.4461695E-4
place.bogota	CAPITAL	SERIF	0	3	O	-72.51925583143509	4.8962836083816885	0.0	4.4461695E-4
place.bogota	CAPITAL	SERIF	0	4	T	-72.06562712984055	4.8962836083816885	0.0	4.4461695E-4
place.bogota	CAPITAL	SERIF	0	5	A	-71.66729000000001	4.8962836083816885	0.0	4.4461695E-4
place.quito	DEFAULT	ITALIC	0	0	Q	-77.92908239161831	0.08487260838168859	0.0	3.890398E-4
place.quito	DEFAULT	ITALIC	0	1	u	-77.36658937876197	0.08487260838168859	0.0	3.890398E-4
place.quito	DEFAULT	ITALIC	0	2	i	-76.95404046875639	0.08487260838168859	0.0	3.890398E-4
place.quito	DEFAULT	ITALIC	0	3	t	-76.7157509215233	0.08487260838168859	0.0	3.890398E-4
place.quito	DEFAULT	ITALIC	0	4	o	-76.47908239161832	0.08487260838168859	0.0	3.890398E-4
place.quito	CAPITAL	SERIF	0	0	Q	-77.87408239161832	0.08487260838168859	0.0	4.668478E-4
place.quito	CAPITAL	SERIF	0	1	u	-77.15606183996877	0.08487260838168859	0.0	4.668478E-4
place.quito	CAPITAL	SERIF	0	2	i	-76.66012890324622	0.08487260838168859	0.0	4.668478E-4
place.quito	CAPITAL	SERIF	0	3	t	-76.4295718453771	0.08487260838168859	0.0	4.668478E-4
place.quito	CAPITAL	SERIF	0	4	o	-76.1340823916183	0.08487260838168859	0.0	4.668478E-4
place.guayaquil	DEFAULT	ITALIC	0	0	G	-79.701988	-2.218088	0.0	3.9721947E-4
place.guayaquil	DEFAULT	ITALIC	0	1	u	-79.33027097486395	-2.218088	0.0	3.9721947E-4
place.guayaquil	DEFAULT	ITALIC	0	2	a	-79.05486491111687	-2.218088	0.0	3.9721947E-4
place.guayaquil	DEFAULT	ITALIC	0	3	y	-78.78919815807204	-2.218088	0.0	3.9721947E-4
place.guayaquil	DEFAULT	ITALIC	0	4	a	-78.57006366727131	-2.218088	0.0	3.9721947E-4
place.guayaquil	DEFAULT	ITALIC	0	5	q	-78.30439691422649	-2.218088	0.0	3.9721947E-4
place.guayaquil	DEFAULT	ITALIC	0	6	u	-78.04846947188392	-2.218088	0.0	3.9721947E-4
place.guayaquil	DEFAULT	ITALIC	0	7	i	-77.77306340813684	-2.218088	0.0	3.9721947E-4
place.guayaquil	DEFAULT	ITALIC	0	8	l	-77.613988	-2.218088	0.0	3.9721947E-4
place.guayaquil	CAPITAL	SERIF	0	0	G	-79.65798799999999	-2.218088	0.0	4.7666335E-4
place.guayaquil	CAPITAL	SERIF	0	1	U	-79.31138792409867	-2.218088	0.0	4.7666335E-4
place.guayaquil	CAPITAL	SERIF	0	2	A	-78.9605088349146	-2.218088	0.0	4.7666335E-4
place.guayaquil	CAPITAL	SERIF	0	3	Y	-78.6315002580645	-2.218088	0.0	4.7666335E-4
place.guayaquil	CAPITAL	SERIF	0	4	A	-78.35669251612903	-2.218088	0.0	4.7666335E-4
place.guayaquil	CAPITAL	SERIF	0	5	Q	-78.02768393927893	-2.218088	0.0	4.7666335E-4
place.guayaquil	CAPITAL	SERIF	0	6	U	-77.66491870208729	-2.218088	0.0	4.7666335E-4
place.guayaquil	CAPITAL	SERIF	0	7	I	-77.31403961290323	-2.218088	0.0	4.7666335E-4
place.guayaquil	CAPITAL	SERIF	0	8	L	-77.152388	-2.218088	0.0	4.7666335E-4
place.lima	DEFAULT	ITALIC	0	0	L	-76.777008	-11.748152391618312	0.0	4.084918E-4
place.lima	DEFAULT	ITALIC	0	1	i	-76.339583030012	-11.748152391618312	0.0	4.084918E-4
place.lima	DEFAULT	ITALIC	0	2	m	-76.11899479471788	-11.748152391618312	0.0	4.084918E-4
place.lima	DEFAULT	ITALIC	0	3	a	-75.527008	-11.748152391618312	0.0	4.084918E-4
place.lima	CAPITAL	SERIF	0	0	L	-76.722008	-11.748152391618312	0.0	4.9019017E-4
place.lima	CAPITAL	SERIF	0	1	I	-76.242008	-11.748152391618312	0.0	4.9019017E-4
place.lima	CAPITAL	SERIF	0	2	M	-75.96255594520548	-11.748152391618312	0.0	4.9019017E-4
place.lima	CAPITAL	SERIF	0	3	A	-75.222008	-11.748152391618312	0.0	4.9019017E-4
place.la-paz	DEFAULT	ITALIC	0	0	L	-67.72787377732898	-16.18666386785084	-1.0	4.084918E-4
place.la-paz	DEFAULT	ITALIC	0	1	a	-67.3848362805635	-16.192651609629692	-1.0	4.084918E-4
place.la-paz	DEFAULT	ITALIC	0	2	\s	-67.10533264935212	-16.19753036366016	-1.0	4.084918E-4
place.la-paz	DEFAULT	ITALIC	0	3	P	-67.02678939723029	-16.19890134122562	-1.0	4.084918E-4
place.la-paz	DEFAULT	ITALIC	0	4	a	-66.69549185388242	-16.204684161355317	-1.0	4.084918E-4
place.la-paz	DEFAULT	ITALIC	0	5	z	-66.41598822267103	-16.20956291538578	-1.0	4.084918E-4
place.la-paz	CAPITAL	SERIF	0	0	L	-67.67284925624914	-16.183854030414434	-1.0	4.9019017E-4
place.la-paz	CAPITAL	SERIF	0	1	a	-67.20378385467028	-16.192041597454576	-1.0	4.9019017E-4
place.la-paz	CAPITAL	SERIF	0	2	\s	-66.90218122872534	-16.197306090872964	-1.0	4.9019017E-4
place.la-paz	CAPITAL	SERIF	0	3	P	-66.78071423711096	-16.19942630509823	-1.0	4.9019017E-4
place.la-paz	CAPITAL	SERIF	0	4	a	-66.3406153696958	-16.207108259403796	-1.0	4.9019017E-4
place.la-paz	CAPITAL	SERIF	0	5	z	-66.03901274375086	-16.212372752822187	-1.0	4.9019017E-4
place.santiago	DEFAULT	ITALIC	0	0	S	-70.37550399999999	-33.440205	0.0	4.965243E-4
place.santiago	DEFAULT	ITALIC	0	1	a	-70.01156715082297	-33.440205	0.0	4.965243E-4
place.santiago	DEFAULT	ITALIC	0	2	n	-69.62892690896875	-33.440205	0.0	4.965243E-4
place.santiago	DEFAULT	ITALIC	0	3	t	-69.21823157809875	-33.440205	0.0	4.965243E-4
place.santiago	DEFAULT	ITALIC	0	4	i	-68.99067363385959	-33.440205	0.0	4.965243E-4
place.santiago	DEFAULT	ITALIC	0	5	a	-68.76155707356399	-33.440205	0.0	4.965243E-4
place.santiago	DEFAULT	ITALIC	0	6	g	-68.37891683170977	-33.440205	0.0	4.965243E-4
place.santiago	DEFAULT	ITALIC	0	7	o	-68.055504	-33.440205	0.0	4.965243E-4
place.santiago	CAPITAL	SERIF	0	0	S	-70.320504	-33.440205	0.0	5.958292E-4
place.santiago	CAPITAL	SERIF	0	1	A	-70.02494235616439	-33.440205	0.0	5.958292E-4
place.santiago	CAPITAL	SERIF	0	2	N	-69.58509578082192	-33.440205	0.0	5.958292E-4
place.santiago	CAPITAL	SERIF	0	3	T	-69.08168756164383	-33.440205	0.0	5.958292E-4
place.santiago	CAPITAL	SERIF	0	4	I	-68.65582454794522	-33.440205	0.0	5.958292E-4
place.santiago	CAPITAL	SERIF	0	5	A	-68.43971495890412	-33.440205	0.0	5.958292E-4
place.santiago	CAPITAL	SERIF	0	6	G	-67.99986838356165	-33.440205	0.0	5.958292E-4
place.santiago	CAPITAL	SERIF	0	7	O	-67.53650400000001	-33.440205	0.0	5.958292E-4
place.valparaiso	DEFAULT	ITALIC	0	0	V	-71.397026	-33.047739	0.0	3.9721947E-4
place.valparaiso	DEFAULT	ITALIC	0	1	a	-70.98330276240209	-33.047739	0.0	3.9721947E-4
place.valparaiso	DEFAULT	ITALIC	0	2	l	-70.68588239686684	-33.047739	0.0	3.9721947E-4
place.valparaiso	DEFAULT	ITALIC	0	3	p	-70.51263957702349	-33.047739	0.0	3.9721947E-4
place.valparaiso	DEFAULT	ITALIC	0	4	a	-70.24671790600522	-33.047739	0.0	3.9721947E-4
place.valparaiso	DEFAULT	ITALIC	0	5	r	-69.94929754046997	-33.047739	0.0	3.9721947E-4
place.valparaiso	DEFAULT	ITALIC	0	6	a	-69.71972051697128	-33.047739	0.0	3.9721947E-4
place.valparaiso	DEFAULT	ITALIC	0	7	i	-69.42230015143603	-33.047739	0.0	3.9721947E-4
place.valparaiso	DEFAULT	ITALIC	0	8	s	-69.24421137859008	-33.047739	0.0	3.9721947E-4
place.valparaiso	DEFAULT	ITALIC	0	9	o	-69.077026	-33.047739	0.0	3.9721947E-4
place.valparaiso	CAPITAL	SERIF	0	0	V	-71.35302599999999	-33.047739	0.0	4.7666335E-4
place.valparaiso	CAPITAL	SERIF	0	1	A	-71.00670093520917	-33.047739	0.0	4.7666335E-4
place.valparaiso	CAPITAL	SERIF	0	2	L	-70.65006857682339	-33.047739	0.0	4.7666335E-4
place.valparaiso	CAPITAL	SERIF	0	3	P	-70.34909560385042	-33.047739	0.0	4.7666335E-4
place.valparaiso	CAPITAL	SERIF	0	4	A	-70.06461430062939	-33.047739	0.0	4.7666335E-4
place.valparaiso	CAPITAL	SERIF	0	5	R	-69.7079819422436	-33.047739	0.0	4.7666335E-4
place.valparaiso	CAPITAL	SERIF	0	6	A	-69.3405269255831	-33.047739	0.0	4.7666335E-4
place.valparaiso	CAPITAL	SERIF	0	7	I	-68.98389456719732	-33.047739	0.0	4.7666335E-4
place.valparaiso	CAPITAL	SERIF	0	8	S	-68.80867057608293	-33.047739	0.0	4.7666335E-4
place.valparaiso	CAPITAL	SERIF	0	9	O	-68.569026	-33.047739	0.0	4.7666335E-4
place.buenos-aires	DEFAULT	ITALIC	0	0	B	-61.10666242358729	-34.58720147872954	-1.0	3.360672E-4
place.buenos-aires	DEFAULT	ITALIC	0	1	u	-60.73829163045615	-34.593631414841305	-1.0	3.360672E-4
place.buenos-aires	DEFAULT	ITALIC	0	2	e	-60.41705460012661	-34.59923862806305	-1.0	3.360672E-4
place.buenos-aires	DEFAULT	ITALIC	0	3	n	-60.22150760393467	-34.6026519135781	-1.0	3.360672E-4
place.buenos-aires	DEFAULT	ITALIC	0	4	o	-59.88680378423324	-34.60849419048271	-1.0	3.360672E-4
place.buenos-aires	DEFAULT	ITALIC	0	5	s	-59.66207874440221	-34.612416780643954	-1.0	3.360672E-4
place.buenos-aires	DEFAULT	ITALIC	0	6	\s	-59.51516182094207	-34.61498122508201	-1.0	3.360672E-4
place.buenos-aires	DEFAULT	ITALIC	0	7	A	-59.42510467482989	-34.61655317841465	-1.0	3.360672E-4
place.buenos-aires	DEFAULT	ITALIC	0	8	i	-58.99239255469975	-34.62410619656674	-1.0	3.360672E-4
place.buenos-aires	DEFAULT	ITALIC	0	9	r	-58.832008841867726	-34.62690570468766	-1.0	3.360672E-4
place.buenos-aires	DEFAULT	ITALIC	0	10	e	-58.6080319570018	-34.63081523575541	-1.0	3.360672E-4
place.buenos-aires	DEFAULT	ITALIC	0	11	s	-58.412484960809856	-34.63422852127046	-1.0	3.360672E-4
place.buenos-aires	CAPITAL	SERIF	0	0	B	-61.05161140146468	-34.58135492257305	-1.0	4.0328066E-4
place.buenos-aires	CAPITAL	SERIF	0	1	U	-60.74356595884894	-34.586731875774746	-1.0	4.0328066E-4
place.buenos-aires	CAPITAL	SERIF	0	2	E	-60.340954055043746	-34.59375949269654	-1.0	4.0328066E-4
place.buenos-aires	CAPITAL	SERIF	0	3	N	-60.04731277539064	-34.59888502029849	-1.0	4.0328066E-4
place.buenos-aires	CAPITAL	SERIF	0	4	O	-59.61088240202101	-34.6065029408023	-1.0	4.0328066E-4
place.buenos-aires	CAPITAL	SERIF	0	5	S	-59.1926137993434	-34.61380384641948	-1.0	4.0328066E-4
place.buenos-aires	CAPITAL	SERIF	0	6	\s	-58.96097304722509	-34.617847150787725	-1.0	4.0328066E-4
place.buenos-aires	CAPITAL	SERIF	0	7	A	-58.89529330315446	-34.61899359498494	-1.0	4.0328066E-4
place.buenos-aires	CAPITAL	SERIF	0	8	I	-58.521489725274535	-34.62551836070724	-1.0	4.0328066E-4
place.buenos-aires	CAPITAL	SERIF	0	9	R	-58.368132467518336	-34.62819522159859	-1.0	4.0328066E-4
place.buenos-aires	CAPITAL	SERIF	0	10	E	-57.981177262585575	-34.634949549825	-1.0	4.0328066E-4
place.buenos-aires	CAPITAL	SERIF	0	11	S	-57.68753598293246	-34.64007507742695	-1.0	4.0328066E-4
place.montevideo	DEFAULT	ITALIC	0	0	M	-56.80534598312183	-34.28424079390256	-1.0	2.2746352E-4
place.montevideo	DEFAULT	ITALIC	0	1	o	-56.1031313469757	-34.296497995970036	-1.0	2.2746352E-4
place.montevideo	DEFAULT	ITALIC	0	2	n	-55.833866400723906	-34.301198033089754	-1.0	2.2746352E-4
place.montevideo	DEFAULT	ITALIC	0	3	t	-55.46043843579049	-34.30771624246368	-1.0	2.2746352E-4
place.montevideo	DEFAULT	ITALIC	0	4	e	-55.25352958235491	-34.31132784993462	-1.0	2.2746352E-4
place.montevideo	DEFAULT	ITALIC	0	5	v	-55.011899722692114	-34.315545514823626	-1.0	2.2746352E-4
place.montevideo	DEFAULT	ITALIC	0	6	i	-54.721377017525704	-34.32061660750543	-1.0	2.2746352E-4
place.montevideo	DEFAULT	ITALIC	0	7	d	-54.51305098016247	-34.32425295201384	-1.0	2.2746352E-4
place.montevideo	DEFAULT	ITALIC	0	8	e	-54.147417526831084	-34.33063510768167	-1.0	2.2746352E-4
place.montevideo	DEFAULT	ITALIC	0	9	o	-53.90578766716829	-34.33485277257068	-1.0	2.2746352E-4
place.montevideo	CAPITAL	SERIF	0	0	M	-56.75030181471718	-34.279179596035746	-1.0	2.7295624E-4
place.montevideo	CAPITAL	SERIF	0	1	O	-56.229537287938285	-34.28826957466298	-1.0	2.7295624E-4
place.montevideo	CAPITAL	SERIF	0	2	N	-55.788534697558376	-34.29596730351158	-1.0	2.7295624E-4
place.montevideo	CAPITAL	SERIF	0	3	T	-55.330770540833754	-34.303957606589016	-1.0	2.7295624E-4
place.montevideo	CAPITAL	SERIF	0	4	E	-54.943520559766206	-34.310717080152	-1.0	2.7295624E-4
place.montevideo	CAPITAL	SERIF	0	5	V	-54.61753699361382	-34.316407144464726	-1.0	2.7295624E-4
place.montevideo	CAPITAL	SERIF	0	6	I	-54.22913104245353	-34.32318679556073	-1.0	2.7295624E-4
place.montevideo	CAPITAL	SERIF	0	7	D	-54.032616126687905	-34.32661697617478	-1.0	2.7295624E-4
place.montevideo	CAPITAL	SERIF	0	8	E	-53.59681540172532	-34.33422390612477	-1.0	2.7295624E-4
place.montevideo	CAPITAL	SERIF	0	9	O	-53.27083183557294	-34.33991397043749	-1.0	2.7295624E-4
place.rio-de-janeiro	DEFAULT	ITALIC	0	0	R	-42.937117	-22.907308	0.0	4.965243E-4
place.rio-de-janeiro	DEFAULT	ITALIC	0	1	i	-42.40897619482096	-22.907308	0.0	4.965243E-4
place.rio-de-janeiro	DEFAULT	ITALIC	0	2	o	-42.18295960570504	-22.907308	0.0	4.965243E-4
place.rio-de-janeiro	DEFAULT	ITALIC	0	3	\s	-41.890829320453165	-22.907308	0.0	4.965243E-4
place.rio-de-janeiro	DEFAULT	ITALIC	0	4	d	-41.737076538741654	-22.907308	0.0	4.965243E-4
place.rio-de-janeiro	DEFAULT	ITALIC	0	5	e	-41.34039436192596	-22.907308	0.0	4.965243E-4
place.rio-de-janeiro	DEFAULT	ITALIC	0	6	\s	-41.07824586910783	-22.907308	0.0	4.965243E-4
place.rio-de-janeiro	DEFAULT	ITALIC	0	7	J	-40.92449308739632	-22.907308	0.0	4.965243E-4
place.rio-de-janeiro	DEFAULT	ITALIC	0	8	a	-40.69924526218895	-22.907308	0.0	4.965243E-4
place.rio-de-janeiro	DEFAULT	ITALIC	0	9	n	-40.321782183087194	-22.907308	0.0	4.965243E-4
place.rio-de-janeiro	DEFAULT	ITALIC	0	10	e	-39.916643603277365	-22.907308	0.0	4.965243E-4
place.rio-de-janeiro	DEFAULT	ITALIC	0	11	i	-39.65449511045924	-22.907308	0.0	4.965243E-4
place.rio-de-janeiro	DEFAULT	ITALIC	0	12	r	-39.428478521343315	-22.907308	0.0	4.965243E-4
place.rio-de-janeiro	DEFAULT	ITALIC	0	13	o	-39.137117	-22.907308	0.0	4.965243E-4
place.rio-de-janeiro	CAPITAL	SERIF	0	0	R	-42.882117	-22.907308	0.0	5.958292E-4
place.rio-de-janeiro	CAPITAL	SERIF	0	1	I	-42.41598366666667	-22.907308	0.0	5.958292E-4
place.rio-de-janeiro	CAPITAL	SERIF	0	2	O	-42.19370409677419	-22.907308	0.0	5.958292E-4
place.rio-de-janeiro	CAPITAL	SERIF	0	3	\s	-41.69488259139785	-22.907308	0.0	5.958292E-4
place.rio-de-janeiro	CAPITAL	SERIF	0	4	D	-41.564129903225805	-22.907308	0.0	5.958292E-4
place.rio-de-janeiro	CAPITAL	SERIF	0	5	E	-41.07119226881721	-22.907308	0.0	5.958292E-4
place.rio-de-janeiro	CAPITAL	SERIF	0	6	\s	-40.702469688172044	-22.907308	0.0	5.958292E-4
place.rio-de-janeiro	CAPITAL	SERIF	0	7	J	-40.571717	-22.907308	0.0	5.958292E-4
place.rio-de-janeiro	CAPITAL	SERIF	0	8	A	-40.34943743010753	-22.907308	0.0	5.958292E-4
place.rio-de-janeiro	CAPITAL	SERIF	0	9	N	-39.89703312903226	-22.907308	0.0	5.958292E-4
place.rio-de-janeiro	CAPITAL	SERIF	0	10	E	-39.379252483870964	-22.907308	0.0	5.958292E-4
place.rio-de-janeiro	CAPITAL	SERIF	0	11	I	-39.0105299032258	-22.907308	0.0	5.958292E-4
place.rio-de-janeiro	CAPITAL	SERIF	0	12	R	-38.78825033333333	-22.907308	0.0	5.958292E-4
place.rio-de-janeiro	CAPITAL	SERIF	0	13	O	-38.322117	-22.907308	0.0	5.958292E-4
place.sao-paulo	DEFAULT	ITALIC	0	0	S	-46.08287141891764	-23.391582925132624	-24.0	3.9721947E-4
place.sao-paulo	DEFAULT	ITALIC	0	1	a	-45.83318839656405	-23.502748968918976	-24.0	3.9721947E-4
place.sao-paulo	DEFAULT	ITALIC	0	2	o	-45.57067369854346	-23.61962804279285	-24.0	3.9721947E-4
place.sao-paulo	DEFAULT	ITALIC	0	3	\s	-45.36750550048272	-23.710084352511938	-24.0	3.9721947E-4
place.sao-paulo	DEFAULT	ITALIC	0	4	P	-45.26057486992443	-23.757692936574617	-24.0	3.9721947E-4
place.sao-paulo	DEFAULT	ITALIC	0	5	a	-44.957961185444496	-23.892425229471993	-24.0	3.9721947E-4
place.sao-paulo	DEFAULT	ITALIC	0	6	u	-44.69544648742391	-24.009304303345864	-24.0	3.9721947E-4
place.sao-paulo	DEFAULT	ITALIC	0	7	l	-44.42330803265307	-24.13046814978538	-24.0	3.9721947E-4
place.sao-paulo	DEFAULT	ITALIC	0	8	o	-44.27039723095472	-24.19854842499501	-24.0	3.9721947E-4
place.sao-paulo	CAPITAL	SERIF	0	0	S	-46.021718837713934	-23.310886375146385	-24.0	4.7666335E-4
place.sao-paulo	CAPITAL	SERIF	0	1	A	-45.805892846061504	-23.40697829766521	-24.0	4.7666335E-4
place.sao-paulo	CAPITAL	SERIF	0	2	O	-45.48470663912927	-23.549979610316882	-24.0	4.7666335E-4
place.sao-paulo	CAPITAL	SERIF	0	3	\s	-45.13056635605227	-23.70765302296605	-24.0	4.7666335E-4
place.sao-paulo	CAPITAL	SERIF	0	4	P	-45.03773797254585	-23.74898288211393	-24.0	4.7666335E-4
place.sao-paulo	CAPITAL	SERIF	0	5	A	-44.78153163406812	-23.863053293362082	-24.0	4.7666335E-4
place.sao-paulo	CAPITAL	SERIF	0	6	U	-44.46034542713589	-24.006054606013752	-24.0	4.7666335E-4
place.sao-paulo	CAPITAL	SERIF	0	7	L	-44.1178086919972	-24.158561786269434	-24.0	4.7666335E-4
place.sao-paulo	CAPITAL	SERIF	0	8	O	-43.846749812158436	-24.27924497498125	-24.0	4.7666335E-4
place.bahia	DEFAULT	ITALIC	0	0	B	-38.261933	-12.968026	0.0	3.9721947E-4
place.bahia	DEFAULT	ITALIC	0	1	a	-37.90230156368564	-12.968026	0.0	3.9721947E-4
place.bahia	DEFAULT	ITALIC	0	2	h	-37.593596956639566	-12.968026	0.0	3.9721947E-4
place.bahia	DEFAULT	ITALIC	0	3	i	-37.28677852845529	-12.968026	0.0	3.9721947E-4
place.bahia	DEFAULT	ITALIC	0	4	a	-37.101933	-12.968026	0.0	3.9721947E-4
place.bahia	CAPITAL	SERIF	0	0	B	-38.217932999999995	-12.968026	0.0	4.7666335E-4
place.bahia	CAPITAL	SERIF	0	1	A	-37.88153777562783	-12.968026	0.0	4.7666335E-4
place.bahia	CAPITAL	SERIF	0	2	H	-37.48496964059284	-12.968026	0.0	4.7666335E-4
place.bahia	CAPITAL	SERIF	0	3	I	-37.02077861547962	-12.968026	0.0	4.7666335E-4
place.bahia	CAPITAL	SERIF	0	4	A	-36.825933	-12.968026	0.0	4.7666335E-4
place.recife	DEFAULT	ITALIC	0	0	R	-34.688766	-8.060532	0.0	3.9721947E-4
place.recife	DEFAULT	ITALIC	0	1	e	-34.19985802453988	-8.060532	0.0	3.9721947E-4
place.recife	DEFAULT	ITALIC	0	2	c	-33.95718317791411	-8.060532	0.0	3.9721947E-4
place.recife	DEFAULT	ITALIC	0	3	i	-33.73443471165645	-8.060532	0.0	3.9721947E-4
place.recife	DEFAULT	ITALIC	0	4	f	-33.52520771779142	-8.060532	0.0	3.9721947E-4
place.recife	DEFAULT	ITALIC	0	5	e	-33.296766000000005	-8.060532	0.0	3.9721947E-4
place.recife	CAPITAL	SERIF	0	0	R	-34.644766	-8.060532	0.0	4.7666335E-4
place.recife	CAPITAL	SERIF	0	1	E	-34.2252537773864	-8.060532	0.0	4.7666335E-4
place.recife	CAPITAL	SERIF	0	2	C	-33.89340960690384	-8.060532	0.0	4.7666335E-4
place.recife	CAPITAL	SERIF	0	3	I	-33.47566251285664	-8.060532	0.0	4.7666335E-4
place.recife	CAPITAL	SERIF	0	4	F	-33.275614608665016	-8.060532	0.0	4.7666335E-4
place.recife	CAPITAL	SERIF	0	5	E	-32.974365999999996	-8.060532	0.0	4.7666335E-4
place.belem	DEFAULT	ITALIC	0	0	B	-48.261969	-1.448057	0.0	3.9721947E-4
place.belem	DEFAULT	ITALIC	0	1	e	-47.83111185714286	-1.448057	0.0	3.9721947E-4
place.belem	DEFAULT	ITALIC	0	2	l	-47.574254714285715	-1.448057	0.0	3.9721947E-4
place.belem	DEFAULT	ITALIC	0	3	e	-47.35882614285715	-1.448057	0.0	3.9721947E-4
place.belem	DEFAULT	ITALIC	0	4	m	-47.101969000000004	-1.448057	0.0	3.9721947E-4
place.belem	CAPITAL	SERIF	0	0	B	-48.217969	-1.448057	0.0	4.7666335E-4
place.belem	CAPITAL	SERIF	0	1	E	-47.86255186211396	-1.448057	0.0	4.7666335E-4
place.belem	CAPITAL	SERIF	0	2	L	-47.521060779034364	-1.448057	0.0	4.7666335E-4
place.belem	CAPITAL	SERIF	0	3	E	-47.1674600830796	-1.448057	0.0	4.7666335E-4
place.belem	CAPITAL	SERIF	0	4	M	-46.825969	-1.448057	0.0	4.7666335E-4
